resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
22783,939,830,5,33,8,8,8,8,4.0,61,51.450,7333.568,43,4,1:50.298,165.315,1,+51.450
22784,939,832,5,55,14,9,9,9,2.0,61,52.860,7334.978,43,6,1:50.401,165.161,1,+52.860
22785,939,831,15,12,16,10,10,10,1.0,61,1:30.045,7372.163,36,15,1:52.566,161.984,1,+1:30.045
22786,939,828,15,9,17,11,11,11,0.0,61,1:37.507,7379.625,30,11,1:51.594,163.395,1,+1:37.507
22787,939,813,208,13,18,12,12,12,0.0,61,1:37.718,7379.836,57,3,1:50.175,165.500,1,+1:37.718
22788,939,154,208,8,10,13,13,13,0.0,59,0,0.0,28,13,1:52.353,162.292,27,0
22789,939,834,209,53,20,14,14,14,0.0,59,0,0.0,43,19,1:55.312,158.127,12,0
22790,939,829,209,28,19,15,15,15,0.0,59,0,0.0,45,20,1:55.890,157.338,12,0
22791,939,18,1,22,15,\N,R,16,0.0,52,0,0.0,43,9,1:51.167,164.023,6,0
22792,939,4,1,14,12,\N,R,17,0.0,33,0,0.0,27,16,1:53.325,160.900,6,0
22793,939,1,131,44,5,\N,R,18,0.0,32,0,0.0,24,14,1:52.505,162.072,37,0
22794,939,13,3,19,9,\N,R,19,0.0,30,0,0.0,19,17,1:53.666,160.417,6,0
22795,939,807,10,27,11,\N,R,20,0.0,12,0,0.0,6,18,1:53.868,160.132,4,0
22796,940,1,131,44,2,1,1,1,25.0,53,1:28:06.508,5286.508,33,1,1:36.145,217.434,1,1:28:06.508
22797,940,3,131,6,1,2,2,2,18.0,53,18.964,5305.472,31,2,1:37.147,215.191,1,+18.964
22798,940,20,6,5,4,3,3,3,15.0,53,20.850,5307.358,32,3,1:37.906,213.523,1,+20.850
22799,940,8,6,7,6,4,4,4,12.0,53,33.768,5320.276,32,4,1:38.035,213.242,1,+33.768
22800,940,822,3,77,3,5,5,5,10.0,53,36.746,5323.254,41,8,1:38.241,212.795,1,+36.746
22801,940,807,10,27,13,6,6,6,8.0,53,55.559,5342.067,43,9,1:38.331,212.600,1,+55.559
22802,940,154,208,8,8,7,7,7,6.0,53,1:12.298,5358.806,35,6,1:38.167,212.955,1,+1:12.298
22803,940,813,208,13,11,8,8,8,4.0,53,1:13.575,5360.083,39,5,1:38.136,213.022,1,+1:13.575
22804,940,830,5,33,17,9,9,9,2.0,53,1:35.315,5381.823,32,7,1:38.237,212.803,1,+1:35.315
22805,940,832,5,55,10,10,10,10,1.0,52,0,0.0,16,13,1:38.686,211.835,11,0
22806,940,4,1,14,12,11,11,11,0.0,52,0,0.0,45,16,1:39.614,209.862,11,0
22807,940,815,10,11,9,12,12,12,0.0,52,0,0.0,50,11,1:38.591,212.039,11,0
22808,940,826,9,26,20,13,13,13,0.0,52,0,0.0,36,10,1:38.366,212.524,11,0
22809,940,828,15,9,15,14,14,14,0.0,52,0,0.0,28,15,1:39.343,210.434,11,0
22810,940,817,9,3,7,15,15,15,0.0,52,0,0.0,32,14,1:38.898,211.381,11,0
22811,940,18,1,22,14,16,16,16,0.0,52,0,0.0,31,18,1:40.121,208.799,11,0
22812,940,13,3,19,5,17,17,17,0.0,51,0,0.0,51,12,1:38.595,212.031,12,0
22813,940,834,209,53,19,18,18,18,0.0,51,0,0.0,35,20,1:41.467,206.029,12,0
22814,940,829,209,28,18,19,19,19,0.0,50,0,0.0,44,19,1:41.452,206.060,13,0
22815,940,831,15,12,16,\N,R,20,0.0,49,0,0.0,39,17,1:40.088,208.868,31,0
22816,941,1,131,44,2,1,1,1,25.0,53,1:37:11.024,5831.024,44,3,1:40.573,209.328,1,1:37:11.024
22817,941,20,6,5,4,2,2,2,18.0,53,5.953,5836.977,51,1,1:40.071,210.378,1,+5.953
22818,941,815,10,11,7,3,3,3,15.0,53,28.918,5859.942,48,9,1:41.772,206.862,1,+28.918
22819,941,13,3,19,15,4,4,4,12.0,53,38.831,5869.855,48,4,1:40.881,208.689,1,+38.831
22820,941,8,6,7,5,8,8,8,4.0,53,1:12.358,5903.382,48,2,1:40.294,209.910,1,+1:12.358
22821,941,831,15,12,12,6,6,6,8.0,53,56.508,5887.532,52,6,1:41.372,207.678,1,+56.508
22822,941,813,208,13,14,7,7,7,6.0,53,1:01.088,5892.112,52,7,1:41.507,207.402,1,+1:01.088
22824,941,18,1,22,13,9,9,9,2.0,53,1:19.467,5910.491,53,13,1:43.068,204.261,1,+1:19.467
22825,941,830,5,33,9,10,10,10,1.0,53,1:28.424,5919.448,45,15,1:43.265,203.871,1,+1:28.424
22826,941,4,1,14,19,11,11,11,0.0,53,1:31.210,5922.234,29,12,1:42.639,205.115,1,+1:31.210
22827,941,822,3,77,3,12,12,12,0.0,52,0,0.0,45,5,1:41.134,208.167,4,0
22828,941,833,209,98,18,13,13,13,0.0,52,0,0.0,50,17,1:45.049,200.409,11,0
22829,941,829,209,28,17,14,14,14,0.0,51,0,0.0,50,16,1:44.926,200.644,12,0
22830,941,817,9,3,10,15,15,15,0.0,47,0,0.0,43,10,1:41.888,206.626,22,0
22831,941,832,5,55,20,\N,R,16,0.0,45,0,0.0,44,11,1:42.258,205.879,23,0
22832,941,154,208,8,8,\N,R,17,0.0,11,0,0.0,7,18,1:45.266,199.996,3,0
22833,941,3,131,6,1,\N,R,18,0.0,7,0,0.0,6,14,1:43.133,204.132,37,0
22834,941,807,10,27,6,\N,R,19,0.0,0,0,0.0,0,0,0,0,4,0
22835,941,828,15,9,17,\N,R,20,0.0,0,0,0.0,0,0,0,0,4,0
22837,942,1,131,44,2,1,1,1,25.0,56,1:50:52.703,6652.703,48,2,1:40.738,197.014,1,1:50:52.703
22836,941,826,9,26,11,5,5,5,10.0,53,47.566,5878.59,0,0,0,0,1,+47.566
22838,942,3,131,6,1,2,2,2,18.0,56,2.850,6655.553,49,1,1:40.666,197.154,1,+2.850
22839,942,20,6,5,13,3,3,3,15.0,56,3.381,6656.084,52,3,1:41.330,195.863,1,+3.381
22840,942,830,5,33,8,4,4,4,12.0,56,22.359,6675.062,51,9,1:43.172,192.366,1,+22.359
22841,942,815,10,11,5,5,5,5,10.0,56,24.413,6677.116,54,7,1:43.010,192.668,1,+24.413
22842,942,18,1,22,11,6,6,6,8.0,56,28.058,6680.761,50,8,1:43.026,192.638,1,+28.058
22843,942,832,5,55,20,7,7,7,6.0,56,30.619,6683.322,51,5,1:42.660,193.325,1,+30.619
22844,942,813,208,13,12,8,8,8,4.0,56,32.273,6684.976,51,6,1:42.849,192.970,1,+32.273
22845,942,831,15,12,15,9,9,9,2.0,56,40.257,6692.96,54,12,1:44.407,190.090,1,+40.257
22846,942,817,9,3,3,10,10,10,1.0,56,53.371,6706.074,53,4,1:41.980,194.614,1,+53.371
22847,942,4,1,14,9,11,11,11,0.0,56,54.816,6707.519,55,11,1:44.323,190.243,1,+54.816
22848,942,834,209,53,17,12,12,12,0.0,56,1:15.277,6727.98,50,16,1:48.173,183.472,1,+1:15.277
22849,942,826,9,26,4,\N,R,13,0.0,41,0,0.0,41,10,1:43.728,191.335,3,0
22850,942,807,10,27,6,\N,R,14,0.0,35,0,0.0,24,13,1:45.095,188.846,3,0
22851,942,828,15,9,14,\N,R,15,0.0,25,0,0.0,24,15,1:47.381,184.825,31,0
22852,942,8,6,7,18,\N,R,16,0.0,25,0,0.0,24,14,1:46.186,186.905,135,0
22853,942,13,3,19,7,\N,R,17,0.0,23,0,0.0,22,17,1:48.231,183.374,31,0
22854,942,154,208,8,10,\N,R,18,0.0,10,0,0.0,8,18,1:59.612,165.926,31,0
22855,942,822,3,77,16,\N,R,19,0.0,5,0,0.0,3,19,2:31.939,130.623,31,0
22856,942,829,209,28,19,\N,R,20,0.0,1,0,0.0,0,0,0,0,31,0
22857,943,3,131,6,1,1,1,1,25.0,71,1:42:35.038,6155.038,67,1,1:20.521,192.426,1,1:42:35.038
22858,943,1,131,44,2,2,2,2,18.0,71,1.954,6156.992,67,2,1:20.723,191.945,1,+1.954
22859,943,822,3,77,6,3,3,3,15.0,71,14.592,6169.63,68,4,1:21.585,189.917,1,+14.592
22860,943,826,9,26,4,4,4,4,12.0,71,16.572,6171.61,69,3,1:21.549,190.001,1,+16.572
22861,943,817,9,3,5,5,5,5,10.0,71,19.682,6174.72,70,5,1:21.625,189.824,1,+19.682
22862,943,13,3,19,7,6,6,6,8.0,71,21.493,6176.531,71,7,1:22.009,188.935,1,+21.493
22863,943,807,10,27,10,7,7,7,6.0,71,25.860,6180.898,69,9,1:22.391,188.059,1,+25.860
22864,943,815,10,11,9,8,8,8,4.0,71,34.343,6189.381,51,12,1:22.757,187.227,1,+34.343
22865,943,830,5,33,8,9,9,9,2.0,71,35.229,6190.267,70,10,1:22.603,187.576,1,+35.229
22866,943,154,208,8,12,10,10,10,1.0,71,37.934,6192.972,69,13,1:22.893,186.920,1,+37.934
22867,943,813,208,13,13,11,11,11,0.0,71,38.538,6193.576,70,14,1:22.963,186.762,1,+38.538
22868,943,828,15,9,14,12,12,12,0.0,71,40.180,6195.218,62,11,1:22.716,187.320,1,+40.180
22869,943,832,5,55,11,13,13,13,0.0,71,48.772,6203.81,46,8,1:22.172,188.560,1,+48.772
22870,943,18,1,22,20,14,14,14,0.0,71,49.214,6204.252,49,15,1:23.006,186.666,1,+49.214
22871,943,834,209,53,16,15,15,15,0.0,69,0,0.0,69,18,1:25.005,182.276,12,0
22872,943,829,209,28,17,16,16,16,0.0,69,0,0.0,67,19,1:25.540,181.136,12,0
22873,943,831,15,12,15,\N,R,17,0.0,57,0,0.0,48,16,1:23.350,185.895,23,0
22874,943,20,6,5,3,\N,R,18,0.0,50,0,0.0,48,6,1:21.847,189.309,3,0
22875,943,8,6,7,19,\N,R,19,0.0,21,0,0.0,20,17,1:24.054,184.338,4,0
22876,943,4,1,14,18,\N,R,20,0.0,1,0,0.0,0,0,0,0,31,0
22877,944,3,131,6,1,1,1,1,25.0,71,1:31:09.090,5469.09,57,2,1:14.957,206.950,1,1:31:09.090
22878,944,1,131,44,2,2,2,2,18.0,71,7.756,5476.846,51,1,1:14.832,207.296,1,+7.756
22879,944,20,6,5,3,3,3,3,15.0,71,14.244,5483.334,57,3,1:15.046,206.705,1,+14.244
22880,944,8,6,7,4,4,4,4,12.0,71,47.543,5516.633,48,4,1:15.416,205.691,1,+47.543
22881,944,822,3,77,7,5,5,5,10.0,70,0,0.0,61,10,1:16.039,204.005,11,0
22882,944,807,10,27,5,6,6,6,8.0,70,0,0.0,66,16,1:16.774,202.052,11,0
22883,944,826,9,26,6,7,7,7,6.0,70,0,0.0,41,14,1:16.500,202.776,11,0
22884,944,154,208,8,14,8,8,8,4.0,70,0,0.0,57,5,1:15.739,204.813,11,0
22885,944,830,5,33,9,9,9,9,2.0,70,0,0.0,56,9,1:15.972,204.185,11,0
22886,944,813,208,13,15,10,10,10,1.0,70,0,0.0,63,13,1:16.354,203.164,11,0
22887,944,817,9,3,19,11,11,11,0.0,70,0,0.0,56,11,1:16.313,203.273,11,0
22888,944,815,10,11,11,12,12,12,0.0,70,0,0.0,53,8,1:15.970,204.191,11,0
22889,944,831,15,12,13,13,13,13,0.0,70,0,0.0,41,17,1:16.794,202.000,11,0
22890,944,18,1,22,16,14,14,14,0.0,70,0,0.0,53,12,1:16.321,203.252,11,0
22891,944,4,1,14,20,15,15,15,0.0,70,0,0.0,54,15,1:16.519,202.726,11,0
22892,944,828,15,9,12,16,16,16,0.0,69,0,0.0,57,7,1:15.789,204.678,12,0
22893,944,829,209,28,18,17,17,17,0.0,67,0,0.0,42,19,1:19.098,196.116,14,0
22894,944,834,209,53,17,18,18,18,0.0,67,0,0.0,43,18,1:18.617,197.316,14,0
22895,944,832,5,55,10,\N,R,19,0.0,0,0,0.0,0,0,0,0,31,0
22896,944,13,3,19,8,\N,E,20,0.0,70,0,0.0,57,6,1:15.743,204.803,96,0
22897,945,3,131,6,1,1,1,1,25.0,55,1:38:30.175,5910.175,37,5,1:45.356,189.779,1,1:38:30.175
22898,945,1,131,44,2,2,2,2,18.0,55,8.271,5918.446,44,1,1:44.517,191.302,1,+8.271
22899,945,8,6,7,3,3,3,3,15.0,55,19.430,5929.605,47,4,1:44.942,190.528,1,+19.430
22900,945,20,6,5,15,4,4,4,12.0,55,43.735,5953.91,48,2,1:44.550,191.242,1,+43.735
22901,945,815,10,11,4,5,5,5,10.0,55,1:03.952,5974.127,30,8,1:45.892,188.818,1,+1:03.952
22902,945,817,9,3,5,6,6,6,8.0,55,1:05.010,5975.185,46,9,1:46.305,188.085,1,+1:05.010
22903,945,807,10,27,7,7,7,7,6.0,55,1:33.618,6003.793,29,16,1:47.064,186.751,1,+1:33.618
22904,945,13,3,19,8,8,8,8,4.0,55,1:37.751,6007.926,33,14,1:46.984,186.891,1,+1:37.751
22905,945,154,208,8,18,9,9,9,2.0,55,1:38.201,6008.376,47,7,1:45.859,188.877,1,+1:38.201
22906,945,826,9,26,9,10,10,10,1.0,55,1:42.371,6012.546,27,13,1:46.882,187.069,1,+1:42.371
22907,945,832,5,55,10,11,11,11,0.0,55,1:43.525,6013.7,38,15,1:46.998,186.867,1,+1:43.525
22908,945,18,1,22,12,12,12,12,0.0,54,0,0.0,29,17,1:47.509,185.978,11,0
22909,945,822,3,77,6,13,13,13,0.0,54,0,0.0,45,11,1:46.464,187.804,11,0
22910,945,828,15,9,17,14,14,14,0.0,54,0,0.0,48,12,1:46.517,187.710,11,0
22911,945,831,15,12,14,15,15,15,0.0,54,0,0.0,46,10,1:46.424,187.874,11,0
22912,945,830,5,33,11,16,16,16,0.0,54,0,0.0,40,6,1:45.746,189.079,11,0
22913,945,4,1,14,16,17,17,17,0.0,53,0,0.0,52,3,1:44.796,190.793,12,0
22914,945,829,209,28,19,18,18,18,0.0,53,0,0.0,53,18,1:49.610,182.414,12,0
22915,945,833,209,98,20,19,19,19,0.0,52,0,0.0,26,19,1:51.213,179.784,13,0
22916,945,813,208,13,13,\N,R,20,0.0,0,0,0.0,0,0,0,0,4,0
22917,948,3,131,6,2,1,1,1,25.0,57,1:48:15.565,6495.565,21,3,1:30.557,210.815,1,1:48:15.565
22918,948,1,131,44,1,2,2,2,18.0,57,8.060,6503.625,48,4,1:30.646,210.608,1,+8.060
22919,948,20,6,5,3,3,3,3,15.0,57,9.643,6505.208,23,2,1:29.951,212.235,1,+9.643
22920,948,817,9,3,8,4,4,4,12.0,57,24.330,6519.895,49,1,1:28.997,214.510,1,+24.330
22921,948,13,3,19,6,5,5,5,10.0,57,58.979,6554.544,39,9,1:32.288,206.861,1,+58.979
22922,948,154,210,8,19,6,6,6,8.0,57,1:12.081,6567.646,48,17,1:32.862,205.582,1,+1:12.081
22923,948,807,10,27,10,7,7,7,6.0,57,1:14.199,6569.764,49,16,1:32.833,205.646,1,+1:14.199
22924,948,822,3,77,16,8,8,8,4.0,57,1:15.153,6570.718,51,14,1:32.725,205.886,1,+1:15.153
22925,948,832,5,55,7,9,9,9,2.0,57,1:15.680,6571.245,23,7,1:31.671,208.253,1,+1:15.680
22926,948,830,5,33,5,10,10,10,1.0,57,1:16.833,6572.398,44,6,1:31.516,208.606,1,+1:16.833
22927,948,835,4,30,13,11,11,11,0.0,57,1:23.399,6578.964,14,18,1:32.955,205.376,1,+1:23.399
22928,948,825,4,20,14,12,12,12,0.0,57,1:25.606,6581.171,45,10,1:32.452,206.494,1,+1:25.606
22929,948,815,10,11,9,13,13,13,0.0,57,1:31.699,6587.264,39,15,1:32.780,205.764,1,+1:31.699
22930,948,18,1,22,12,14,14,14,0.0,56,0,0.0,33,8,1:31.684,208.223,11,0
22931,948,831,15,12,17,15,15,15,0.0,56,0,0.0,48,13,1:32.711,205.917,11,0
22932,948,836,209,94,21,16,16,16,0.0,56,0,0.0,34,12,1:32.673,206.001,11,0
22933,948,828,15,9,15,\N,R,17,0.0,38,0,0.0,15,21,1:33.892,203.327,5,0
22934,948,8,6,7,4,\N,R,18,0.0,21,0,0.0,21,5,1:30.701,210.480,5,0
22935,948,837,209,88,22,\N,R,19,0.0,17,0,0.0,15,20,1:33.847,203.424,26,0
22936,948,821,210,21,20,\N,R,20,0.0,16,0,0.0,4,19,1:32.998,205.281,4,0
22937,948,4,1,14,11,\N,R,21,0.0,16,0,0.0,14,11,1:32.553,206.268,4,0
22938,948,826,9,26,18,\N,W,22,0.0,0,0,0.0,0,0,0,0,31,0
22939,949,3,131,6,2,1,1,1,25.0,57,1:33:34.696,5614.696,41,1,1:34.482,206.210,1,1:33:34.696
22940,949,8,6,7,4,2,2,2,18.0,57,10.282,5624.978,39,3,1:35.158,204.745,1,+10.282
22941,949,1,131,44,1,3,3,3,15.0,57,30.148,5644.844,43,2,1:34.677,205.785,1,+30.148
22942,949,817,9,3,5,4,4,4,12.0,57,1:02.494,5677.19,44,9,1:36.064,202.814,1,+1:02.494
22943,949,154,210,8,9,5,5,5,10.0,57,1:18.299,5692.995,42,11,1:36.095,202.749,1,+1:18.299
22944,949,830,5,33,10,6,6,6,8.0,57,1:20.929,5695.625,49,7,1:35.504,204.004,1,+1:20.929
22945,949,826,9,26,15,7,7,7,6.0,56,0,0.0,36,8,1:35.678,203.633,11,0
22946,949,13,3,19,7,8,8,8,4.0,56,0,0.0,31,16,1:37.560,199.704,11,0
22947,949,822,3,77,6,9,9,9,2.0,56,0,0.0,37,15,1:37.077,200.698,11,0
22948,949,838,1,47,12,10,10,10,1.0,56,0,0.0,44,12,1:36.121,202.694,11,0
22949,949,825,4,20,22,11,11,11,0.0,56,0,0.0,40,14,1:36.730,201.418,11,0
22950,949,828,15,9,17,12,12,12,0.0,56,0,0.0,32,17,1:38.003,198.802,11,0
22951,949,836,209,94,16,13,13,13,0.0,56,0,0.0,43,6,1:35.448,204.123,11,0
22952,949,831,15,12,21,14,14,14,0.0,56,0,0.0,49,5,1:35.360,204.312,11,0
22953,949,807,10,27,8,15,15,15,0.0,56,0,0.0,53,4,1:35.188,204.681,11,0
22954,949,815,10,11,18,16,16,16,0.0,56,0,0.0,39,10,1:36.067,202.808,11,0
22955,949,837,209,88,20,17,17,17,0.0,56,0,0.0,47,13,1:36.685,201.512,11,0
22956,949,832,5,55,11,\N,R,18,0.0,29,0,0.0,22,18,1:38.408,197.983,31,0
22957,949,821,210,21,13,\N,R,19,0.0,9,0,0.0,2,19,1:39.341,196.124,31,0
22958,949,18,1,22,14,\N,R,20,0.0,6,0,0.0,3,20,1:39.427,195.954,131,0
22959,949,20,6,5,3,\N,W,21,0.0,0,0,0.0,0,0,0,0,5,0
22960,949,835,4,30,19,\N,W,22,0.0,0,0,0.0,0,0,0,0,9,0
22961,950,3,131,6,1,1,1,1,25.0,56,1:38:53.891,5933.891,38,6,1:40.418,195.419,1,1:38:53.891
22962,950,20,6,5,4,2,2,2,18.0,56,37.776,5971.667,37,9,1:40.610,195.046,1,+37.776
22963,950,826,9,26,6,3,3,3,15.0,56,45.936,5979.827,38,14,1:41.546,193.248,1,+45.936
22964,950,817,9,3,2,4,4,4,12.0,56,52.688,5986.579,55,11,1:41.015,194.264,1,+52.688
22965,950,8,6,7,3,5,5,5,10.0,56,1:05.872,5999.763,40,8,1:40.593,195.079,1,+1:05.872
22966,950,13,3,19,10,6,6,6,8.0,56,1:15.511,6009.402,34,16,1:41.815,192.737,1,+1:15.511
22967,950,1,131,44,22,7,7,7,6.0,56,1:18.230,6012.121,32,10,1:40.662,194.945,1,+1:18.230
22968,950,830,5,33,9,8,8,8,4.0,56,1:19.268,6013.159,41,5,1:40.399,195.456,1,+1:19.268
22969,950,832,5,55,8,9,9,9,2.0,56,1:24.127,6018.018,35,12,1:41.485,193.364,1,+1:24.127
22970,950,822,3,77,5,10,10,10,1.0,56,1:26.192,6020.083,23,15,1:41.558,193.225,1,+1:26.192
22971,950,815,10,11,7,11,11,11,0.0,56,1:34.283,6028.174,30,17,1:41.846,192.679,1,+1:34.283
22972,950,4,1,14,11,12,12,12,0.0,56,1:37.253,6031.144,36,19,1:42.226,191.962,1,+1:37.253
22973,950,18,1,22,12,13,13,13,0.0,56,1:41.990,6035.881,46,3,1:40.298,195.652,1,+1:41.990
22974,950,821,210,21,18,14,14,14,0.0,55,0,0.0,45,4,1:40.368,195.516,11,0
22975,950,807,10,27,13,15,15,15,0.0,55,0,0.0,48,1,1:39.824,196.581,11,0
22976,950,828,15,9,15,16,16,16,0.0,55,0,0.0,41,22,1:43.269,190.024,11,0
22977,950,825,4,20,17,17,17,17,0.0,55,0,0.0,22,21,1:42.311,191.803,11,0
22978,950,836,209,94,21,18,18,18,0.0,55,0,0.0,48,13,1:41.489,193.356,11,0
22979,950,154,210,8,14,19,19,19,0.0,55,0,0.0,47,2,1:39.923,196.387,11,0
22980,950,831,15,12,16,20,20,20,0.0,55,0,0.0,42,7,1:40.582,195.100,11,0
22981,950,837,209,88,20,21,21,21,0.0,55,0,0.0,42,18,1:42.009,192.371,11,0
22982,950,835,4,30,19,22,22,22,0.0,55,0,0.0,26,20,1:42.232,191.951,11,0
22983,951,3,131,6,1,1,1,1,25.0,53,1:32:41.997,5561.997,52,1,1:39.094,212.452,1,1:32:41.997
22984,951,1,131,44,10,2,2,2,18.0,53,25.022,5587.019,36,4,1:40.266,209.969,1,+25.022
22985,951,8,6,7,3,3,3,3,15.0,53,31.998,5593.995,47,3,1:40.101,210.315,1,+31.998
22986,951,822,3,77,2,4,4,4,12.0,53,50.217,5612.214,37,6,1:41.159,208.115,1,+50.217
22987,951,13,3,19,4,5,5,5,10.0,53,1:14.427,5636.424,52,2,1:39.743,211.070,1,+1:14.427
22988,951,4,1,14,14,6,6,6,8.0,52,0,0.0,52,5,1:40.347,209.799,11,0
22989,951,825,4,20,17,7,7,7,6.0,52,0,0.0,50,9,1:41.832,206.740,11,0
22990,951,154,210,8,15,8,8,8,4.0,52,0,0.0,51,12,1:42.026,206.347,11,0
22991,951,815,10,11,6,9,9,9,2.0,52,0,0.0,47,10,1:41.897,206.608,11,0
22992,951,18,1,22,12,10,10,10,1.0,52,0,0.0,50,8,1:41.720,206.968,11,0
22993,951,817,9,3,5,11,11,11,0.0,52,0,0.0,46,7,1:41.179,208.074,11,0
22994,951,832,5,55,11,12,12,12,0.0,52,0,0.0,41,15,1:42.205,205.986,11,0
22995,951,835,4,30,18,13,13,13,0.0,52,0,0.0,37,19,1:42.660,205.073,11,0
22996,951,828,15,9,22,14,14,14,0.0,52,0,0.0,45,14,1:42.050,206.298,11,0
22997,951,826,9,26,8,15,15,15,0.0,52,0,0.0,44,17,1:42.344,205.706,11,0
22998,951,831,15,12,19,16,16,16,0.0,52,0,0.0,50,16,1:42.253,205.889,11,0
22999,951,821,210,21,16,17,17,17,0.0,52,0,0.0,52,18,1:42.378,205.637,11,0
23000,951,836,209,94,20,18,18,18,0.0,51,0,0.0,43,11,1:41.907,206.588,12,0
23001,951,830,5,33,9,\N,R,19,0.0,33,0,0.0,32,13,1:42.029,206.341,131,0
23002,951,20,6,5,7,\N,R,20,0.0,0,0,0.0,0,0,0,0,4,0
23003,951,807,10,27,13,\N,R,21,0.0,0,0,0.0,0,0,0,0,4,0
23004,951,837,209,88,21,\N,R,22,0.0,0,0,0.0,0,0,0,0,4,0
23005,952,830,9,33,4,1,1,1,25.0,66,1:41:40.017,6100.017,36,6,1:28.816,188.682,1,1:41:40.017
23006,952,8,6,7,5,2,2,2,18.0,66,0.616,6100.633,38,4,1:28.538,189.274,1,+0.616
23007,952,20,6,5,6,3,3,3,15.0,66,5.581,6105.598,39,2,1:27.974,190.488,1,+5.581
23008,952,817,9,3,3,4,4,4,12.0,66,43.950,6143.967,46,3,1:28.209,189.980,1,+43.950
23009,952,822,3,77,7,5,5,5,10.0,66,45.271,6145.288,60,8,1:29.081,188.120,1,+45.271
23010,952,832,5,55,8,6,6,6,8.0,66,1:01.395,6161.412,42,11,1:29.663,186.899,1,+1:01.395
23011,952,815,10,11,9,7,7,7,6.0,66,1:19.538,6179.555,37,15,1:29.801,186.612,1,+1:19.538
23012,952,13,3,19,18,8,8,8,4.0,66,1:20.707,6180.724,43,9,1:29.238,187.789,1,+1:20.707
23013,952,18,1,22,12,9,9,9,2.0,65,0,0.0,39,18,1:30.260,185.663,11,0
23014,952,826,5,26,13,10,10,10,1.0,65,0,0.0,53,1,1:26.948,192.735,11,0
23015,952,821,210,21,16,11,11,11,0.0,65,0,0.0,34,17,1:30.139,185.912,11,0
23016,952,828,15,9,19,12,12,12,0.0,65,0,0.0,42,12,1:29.715,186.791,11,0
23017,952,835,4,30,17,13,13,13,0.0,65,0,0.0,35,14,1:29.779,186.658,11,0
23018,952,825,4,20,15,14,14,14,0.0,65,0,0.0,57,5,1:28.716,188.894,11,0
23019,952,831,15,12,20,15,15,15,0.0,65,0,0.0,38,16,1:29.905,186.396,11,0
23020,952,836,209,94,21,16,16,16,0.0,65,0,0.0,37,19,1:31.182,183.786,11,0
23021,952,837,209,88,22,17,17,17,0.0,65,0,0.0,52,10,1:29.402,187.445,11,0
23022,952,154,210,8,14,\N,R,18,0.0,56,0,0.0,41,7,1:28.974,188.347,5,0
23023,952,4,1,14,10,\N,R,19,0.0,45,0,0.0,41,13,1:29.750,186.718,5,0
23024,952,807,10,27,11,\N,R,20,0.0,20,0,0.0,8,20,1:31.810,182.529,5,0
23025,952,1,131,44,1,\N,R,21,0.0,0,0,0.0,0,0,0,0,4,0
23026,952,3,131,6,2,\N,R,22,0.0,0,0,0.0,0,0,0,0,4,0
23027,953,1,131,44,3,1,1,1,25.0,78,1:59:29.133,7169.133,71,1,1:17.939,154.135,1,1:59:29.133
23028,953,817,9,3,1,2,2,2,18.0,78,7.252,7176.385,67,3,1:18.294,153.437,1,+7.252
23029,953,815,10,11,7,3,3,3,15.0,78,13.825,7182.958,64,4,1:18.446,153.139,1,+13.825
23030,953,20,6,5,4,4,4,4,12.0,78,15.846,7184.979,62,2,1:18.005,154.005,1,+15.846
23031,953,4,1,14,9,5,5,5,10.0,78,1:25.076,7254.209,72,8,1:19.170,151.739,1,+1:25.076
23032,953,807,10,27,5,6,6,6,8.0,78,1:32.999,7262.132,74,11,1:19.232,151.620,1,+1:32.999
23033,953,3,131,6,2,7,7,7,6.0,78,1:33.290,7262.423,74,6,1:18.763,152.523,1,+1:33.290
23034,953,832,5,55,6,8,8,8,4.0,77,0,0.0,70,5,1:18.519,152.997,11,0
23035,953,18,1,22,13,9,9,9,2.0,77,0,0.0,66,12,1:19.670,150.786,11,0
23036,953,13,3,19,14,10,10,10,1.0,77,0,0.0,69,9,1:19.213,151.656,11,0
23037,953,821,210,21,12,11,11,11,0.0,77,0,0.0,69,7,1:19.131,151.814,11,0
23038,953,822,3,77,10,12,12,12,0.0,77,0,0.0,66,10,1:19.223,151.637,11,0
23039,953,154,210,8,15,13,13,13,0.0,76,0,0.0,65,14,1:20.219,149.755,12,0
23040,953,836,209,94,20,14,14,14,0.0,76,0,0.0,60,15,1:20.372,149.469,12,0
23041,953,837,209,88,19,15,15,15,0.0,74,0,0.0,70,13,1:19.868,150.413,14,0
23042,953,828,15,9,17,\N,R,16,0.0,51,0,0.0,51,16,1:21.342,147.687,4,0
23043,953,831,15,12,0,\N,R,17,0.0,48,0,0.0,46,17,1:21.889,146.701,31,0
23044,953,830,9,33,0,\N,R,18,0.0,34,0,0.0,34,18,1:26.563,138.779,3,0
23045,953,825,4,20,16,\N,R,19,0.0,32,0,0.0,27,19,1:29.802,133.774,31,0
23046,953,826,5,26,8,\N,R,20,0.0,18,0,0.0,14,20,1:37.895,122.715,3,0
23047,953,8,6,7,11,\N,R,21,0.0,10,0,0.0,10,21,1:47.149,112.116,3,0
