qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1780,201,68,25,21,15,104.961,0.0,0.0
1781,201,44,20,11,16,105.197,0.0,0.0
1782,201,63,21,17,17,105.27600000000001,0.0,0.0
1783,201,64,21,16,18,105.588,0.0,0.0
1784,201,50,24,19,19,105.62299999999999,0.0,0.0
1785,201,75,18,22,20,106.713,0.0,0.0
1786,201,74,18,23,21,107.265,0.0,0.0
1787,203,57,1,8,1,108.682,0.0,0.0
1788,203,14,1,7,2,108.845,0.0,0.0
1789,203,71,17,9,3,109.72800000000001,0.0,0.0
1790,203,30,6,3,4,110.027,0.0,0.0
1791,203,56,6,4,5,110.189,0.0,0.0
1792,203,35,3,1,6,110.20400000000001,0.0,0.0
1793,203,21,22,5,7,110.462,0.0,0.0
1794,203,23,17,10,8,110.501,0.0,0.0
1795,203,49,3,2,9,110.686,0.0,0.0
1796,203,55,15,14,10,111.189,0.0,0.0
1797,203,25,22,6,11,111.648,0.0,0.0
1798,203,65,15,15,12,111.851,0.0,0.0
1799,203,15,20,12,13,112.572,0.0,0.0
1800,203,22,24,18,14,112.67,0.0,0.0
1801,203,44,20,11,15,112.78399999999999,0.0,0.0
1802,203,64,21,16,16,113.037,0.0,0.0
1803,203,50,24,19,17,113.149,0.0,0.0
1804,203,63,21,17,18,113.207,0.0,0.0
1805,203,68,25,21,19,113.237,0.0,0.0
1806,203,73,25,20,20,114.85,0.0,0.0
1807,203,75,18,22,21,115.084,0.0,0.0
1808,203,74,18,23,22,115.52000000000001,0.0,0.0
1809,207,35,3,3,1,89.369,0.0,0.0
1810,207,49,3,4,2,91.123,0.0,0.0
1811,207,30,6,5,3,91.47200000000001,0.0,0.0
1812,207,14,1,10,4,91.531,0.0,0.0
1813,207,56,6,6,5,91.881,0.0,0.0
1814,207,57,1,9,6,91.971,0.0,0.0
1815,207,65,15,16,7,92.287,0.0,0.0
1816,207,55,22,7,8,92.593,0.0,0.0
1817,207,44,20,14,9,92.842,0.0,0.0
1818,207,77,22,8,10,92.87,0.0,0.0
1819,207,22,24,22,11,93.075,0.0,0.0
1820,207,23,17,11,12,93.13,0.0,0.0
1821,207,78,15,17,13,93.327,0.0,0.0
1822,207,21,17,12,14,93.55199999999999,0.0,0.0
1823,207,79,18,20,15,93.798,0.0,0.0
1824,207,75,20,15,16,93.989,0.0,0.0
1825,207,15,18,21,17,94.12,0.0,0.0
1826,207,63,25,19,18,94.229,0.0,0.0
1827,207,76,24,23,19,94.62299999999999,0.0,0.0
1828,207,71,21,1,20,94.806,0.0,0.0
1829,207,50,25,18,21,94.943,0.0,0.0
1830,207,64,21,2,22,95.97200000000001,0.0,0.0
1831,208,35,3,3,1,76.004,0.0,0.0
1832,208,30,6,5,2,76.594,0.0,0.0
1833,208,77,22,8,3,76.644,0.0,0.0
1834,208,57,1,9,4,76.69200000000001,0.0,0.0
1835,208,44,20,14,5,76.756,0.0,0.0
1836,208,55,22,7,6,76.757,0.0,0.0
1837,208,21,17,12,7,76.912,0.0,0.0
1838,208,49,3,4,8,76.971,0.0,0.0
1839,208,71,21,1,9,77.09,0.0,0.0
1840,208,23,17,11,10,77.175,0.0,0.0
1841,208,22,24,22,11,77.259,0.0,0.0
1842,208,14,1,10,12,77.262,0.0,0.0
1843,208,65,15,16,13,77.40899999999999,0.0,0.0
1844,208,56,6,6,14,77.527,0.0,0.0
1845,208,75,20,15,15,77.999,0.0,0.0
1846,208,64,21,2,16,78.095,0.0,0.0
1847,208,15,18,21,17,78.336,0.0,0.0
1848,208,79,18,20,18,78.557,0.0,0.0
1849,208,78,15,17,19,78.644,0.0,0.0
1850,208,76,24,23,20,78.773,0.0,0.0
1851,208,50,25,18,21,78.885,0.0,0.0
1852,208,63,25,19,22,79.274,0.0,0.0
1853,209,35,3,3,1,84.473,0.0,0.0
1854,209,49,3,4,2,85.271,0.0,0.0
1855,209,44,20,14,3,85.491,0.0,0.0
1856,209,30,6,5,4,85.773,0.0,0.0
1857,209,22,24,22,5,85.94200000000001,0.0,0.0
1858,209,23,17,11,6,86.218,0.0,0.0
1859,209,56,6,6,7,86.327,0.0,0.0
1860,209,65,15,16,8,86.564,0.0,0.0
1861,209,21,17,12,9,86.619,0.0,0.0
1862,209,14,1,10,10,86.799,0.0,0.0
1863,209,55,22,7,11,87.076,0.0,0.0
1864,209,77,22,8,12,87.259,0.0,0.0
1865,209,71,21,1,13,87.281,0.0,0.0
1866,209,78,15,17,14,87.69,0.0,0.0
1867,209,76,24,23,15,88.035,0.0,0.0
1868,209,50,25,18,16,88.094,0.0,0.0
1869,209,57,1,9,17,88.135,0.0,0.0
1870,209,15,18,21,18,88.16,0.0,0.0
1871,209,63,25,19,19,88.224,0.0,0.0
1872,209,75,20,15,20,88.366,0.0,0.0
1873,209,79,18,20,21,88.413,0.0,0.0
1874,209,64,21,2,22,88.696,0.0,0.0
1875,210,35,3,3,1,83.303,0.0,0.0
1876,210,49,3,4,2,83.646,0.0,0.0
1877,210,30,6,5,3,83.955,0.0,0.0
1878,210,44,20,14,4,84.075,0.0,0.0
1879,210,23,17,11,5,84.081,0.0,0.0
1880,210,21,17,12,6,84.596,0.0,0.0
1881,210,65,15,16,7,84.723,0.0,0.0
1882,210,57,1,9,8,84.812,0.0,0.0
1883,210,56,6,6,9,84.862,0.0,0.0
1884,210,14,1,10,10,85.077,0.0,0.0
1885,210,77,22,8,11,85.371,0.0,0.0
1886,210,78,15,17,12,85.554,0.0,0.0
1887,210,22,24,22,13,85.57900000000001,0.0,0.0
1888,210,55,22,7,14,85.729,0.0,0.0
1889,210,71,21,1,15,85.743,0.0,0.0
1890,210,76,24,23,16,86.19200000000001,0.0,0.0
1891,210,64,21,2,17,86.253,0.0,0.0
1892,210,75,20,15,18,86.712,0.0,0.0
1893,210,63,25,19,19,86.852,0.0,0.0
1894,210,15,18,21,20,86.96000000000001,0.0,0.0
1895,210,50,25,18,21,87.428,0.0,0.0
1896,210,79,18,20,22,88.727,0.0,0.0
1897,211,49,3,4,1,78.21600000000001,0.0,0.0
1898,211,30,6,5,2,78.235,0.0,0.0
1899,211,35,3,3,3,78.583,0.0,0.0
1900,211,21,17,12,4,78.66499999999999,0.0,0.0
1901,211,14,1,10,5,78.779,0.0,0.0
1902,211,23,17,11,6,78.943,0.0,0.0
1903,211,65,15,16,7,79.105,0.0,0.0
1904,211,57,1,9,8,79.119,0.0,0.0
1905,211,55,22,7,9,79.263,0.0,0.0
1906,211,22,24,22,10,79.295,0.0,0.0
1907,211,78,15,17,11,79.468,0.0,0.0
1908,211,44,20,14,12,79.626,0.0,0.0
1909,211,71,21,1,13,79.674,0.0,0.0
1910,211,63,25,18,14,79.694,0.0,0.0
1911,211,56,6,6,15,79.723,0.0,0.0
1912,211,64,21,2,16,79.86,0.0,0.0
1913,211,77,22,8,17,80.199,0.0,0.0
1914,211,15,18,21,18,80.349,0.0,0.0
1915,211,76,24,23,19,80.51599999999999,0.0,0.0
1916,211,79,18,20,20,80.606,0.0,0.0
1917,211,75,20,15,21,80.961,0.0,0.0
1918,211,50,25,19,22,81.28999999999999,0.0,0.0
1919,212,35,3,3,1,76.525,0.0,0.0
1920,212,49,3,4,2,76.791,0.0,0.0
1921,212,14,1,10,3,77.521,0.0,0.0
1922,212,55,22,7,4,77.717,0.0,0.0
1923,212,57,1,10,5,77.737,0.0,0.0
1924,212,77,22,8,6,78.041,0.0,0.0
1925,212,30,6,5,7,78.313,0.0,0.0
1926,212,21,17,12,8,78.385,0.0,0.0
1927,212,23,17,11,9,78.423,0.0,0.0
1928,212,65,15,16,10,78.494,0.0,0.0
1929,212,56,6,6,11,78.873,0.0,0.0
1930,212,44,20,14,12,79.157,0.0,0.0
1931,212,81,15,17,13,79.32300000000001,0.0,0.0
1932,212,63,25,18,14,80.07900000000001,0.0,0.0
1933,212,71,21,1,15,80.089,0.0,0.0
1934,212,75,20,15,16,80.10300000000001,0.0,0.0
1935,212,22,24,22,17,80.255,0.0,0.0
1936,212,15,18,21,18,80.452,0.0,0.0
1937,212,50,25,19,19,80.582,0.0,0.0
1938,212,79,18,20,20,80.672,0.0,0.0
1939,212,64,21,2,21,81.029,0.0,0.0
1940,212,76,24,23,22,81.06,0.0,0.0
1941,213,30,6,5,1,78.095,0.0,0.0
1942,213,35,3,3,2,78.108,0.0,0.0
1943,213,22,24,22,3,78.388,0.0,0.0
1944,213,49,3,4,4,78.464,0.0,0.0
1945,213,14,1,10,5,78.46600000000001,0.0,0.0
1946,213,21,17,12,6,78.75,0.0,0.0
1947,213,23,17,11,7,78.869,0.0,0.0
1948,213,55,22,7,8,78.899,0.0,0.0
1949,213,57,1,9,9,78.916,0.0,0.0
1950,213,44,20,14,10,79.03399999999999,0.0,0.0
1951,213,25,22,8,11,79.286,0.0,0.0
1952,213,56,6,6,12,79.503,0.0,0.0
1953,213,65,15,16,13,79.622,0.0,0.0
1954,213,50,25,19,14,80.102,0.0,0.0
1955,213,71,21,1,15,80.129,0.0,0.0
1956,213,64,21,2,16,80.175,0.0,0.0
1957,213,63,25,18,17,80.336,0.0,0.0
1958,213,81,15,17,18,80.357,0.0,0.0
1959,213,75,20,15,19,80.37,0.0,0.0
1960,213,15,18,21,20,80.37,0.0,0.0
1961,213,76,24,23,21,80.491,0.0,0.0
1962,213,79,18,20,22,81.03399999999999,0.0,0.0
1963,214,30,6,5,1,74.548,0.0,0.0
1964,214,49,3,4,2,74.749,0.0,0.0
1965,214,23,17,11,3,74.755,0.0,0.0
1966,214,35,3,3,4,74.8,0.0,0.0
1967,214,56,6,6,5,74.86,0.0,0.0
1968,214,15,20,14,6,74.957,0.0,0.0
1969,214,25,22,8,7,74.986,0.0,0.0
1970,214,55,22,7,8,75.228,0.0,0.0
1971,214,14,1,10,9,75.27,0.0,0.0
1972,214,57,1,9,10,75.339,0.0,0.0
1973,214,21,17,12,11,75.453,0.0,0.0
1974,214,22,24,22,12,75.876,0.0,0.0
1975,214,75,20,15,13,75.876,0.0,0.0
1976,214,65,15,16,14,76.018,0.0,0.0
1977,214,76,24,23,15,76.149,0.0,0.0
1978,214,64,21,2,16,76.536,0.0,0.0
1979,214,71,21,1,17,76.729,0.0,0.0
1980,214,50,25,19,18,76.941,0.0,0.0
1981,214,63,25,18,19,77.256,0.0,0.0
1982,214,82,15,17,20,77.538,0.0,0.0
1983,214,79,18,20,21,77.563,0.0,0.0
1984,214,58,18,21,22,78.28,0.0,0.0
1985,215,35,3,3,1,81.598,0.0,0.0
1986,215,49,3,4,2,81.732,0.0,0.0
1987,215,57,1,9,3,81.797,0.0,0.0
1988,215,30,6,5,4,81.977,0.0,0.0
1989,215,23,17,11,5,82.277,0.0,0.0
1990,215,14,1,10,6,82.279,0.0,0.0
1991,215,56,6,6,7,82.342,0.0,0.0
1992,215,25,22,8,8,82.344,0.0,0.0
1993,215,65,15,16,9,82.368,0.0,0.0
1994,215,21,17,12,10,82.371,0.0,0.0
1995,215,55,22,17,11,82.392,0.0,0.0
1996,215,71,21,1,12,83.271,0.0,0.0
1997,215,15,20,14,13,83.366,0.0,0.0
1998,215,75,20,15,14,83.887,0.0,0.0
1999,215,76,24,23,15,84.06700000000001,0.0,0.0
2000,215,64,21,2,16,84.239,0.0,0.0
2001,215,63,25,19,17,84.47800000000001,0.0,0.0
2002,215,79,18,20,18,84.553,0.0,0.0
2003,215,50,25,18,19,85.01,0.0,0.0
2004,215,58,18,21,20,85.154,0.0,0.0
2005,215,22,24,22,21,85.525,0.0,0.0
2006,215,82,15,17,22,0.0,0.0,0.0
2007,216,77,22,8,1,101.87299999999999,0.0,0.0
2008,216,21,17,12,2,101.896,0.0,0.0
2009,216,57,1,9,3,102.03399999999999,0.0,0.0
2010,216,30,6,5,4,102.181,0.0,0.0
2011,216,49,3,4,5,102.42099999999999,0.0,0.0
2012,216,55,22,7,6,102.493,0.0,0.0
2013,216,23,17,11,7,102.49799999999999,0.0,0.0
2014,216,14,1,10,8,102.687,0.0,0.0
2015,216,35,3,3,9,102.967,0.0,0.0
2016,216,56,6,6,10,103.209,0.0,0.0
2017,216,15,20,14,11,103.226,0.0,0.0
2018,216,22,24,22,12,103.27199999999999,0.0,0.0
2019,216,71,21,1,13,103.36099999999999,0.0,0.0
2020,216,65,15,16,14,103.66,0.0,0.0
2021,216,76,24,23,15,103.92699999999999,0.0,0.0
2022,216,64,21,2,16,104.069,0.0,0.0
2023,216,75,20,15,17,104.112,0.0,0.0
2024,216,82,15,17,18,104.55199999999999,0.0,0.0
2025,216,63,25,18,19,105.372,0.0,0.0
2026,216,50,25,19,20,105.811,0.0,0.0
2027,216,58,18,21,21,105.94200000000001,0.0,0.0
2028,216,79,18,20,22,106.499,0.0,0.0
2029,224,35,3,6,1,92.37100000000001,0.0,0.0
2030,224,71,3,5,2,92.509,0.0,0.0
2031,224,56,6,2,3,92.88900000000001,0.0,0.0
2032,224,30,6,1,4,93.125,0.0,0.0
2033,224,57,1,7,5,94.054,0.0,0.0
2034,224,55,22,3,6,94.257,0.0,0.0
2035,224,77,22,4,7,94.344,0.0,0.0
2036,224,22,17,11,8,94.47399999999999,0.0,0.0
2037,224,49,15,15,9,94.494,0.0,0.0
2038,224,63,25,19,10,94.832,0.0,0.0
2039,224,44,27,9,11,95.33,0.0,0.0
2040,224,50,29,17,12,95.338,0.0,0.0
2041,224,14,1,8,13,95.351,0.0,0.0
2042,224,65,15,14,14,95.453,0.0,0.0
2043,224,79,25,18,15,95.715,0.0,0.0
2044,224,21,18,21,16,95.898,0.0,0.0
2045,224,83,18,20,17,96.10900000000001,0.0,0.0
2046,224,73,29,16,18,96.19800000000001,0.0,0.0
2047,224,84,17,12,19,96.286,0.0,0.0
2048,224,64,27,10,20,96.298,0.0,0.0
2049,225,71,3,5,1,78.111,0.0,0.0
2050,225,22,17,11,2,79.092,0.0,0.0
2051,225,35,3,6,3,79.254,0.0,0.0
2052,225,30,6,1,4,79.474,0.0,0.0
2053,225,55,22,3,5,79.48400000000001,0.0,0.0
2054,225,84,17,12,6,79.519,0.0,0.0
2055,225,57,1,7,7,79.607,0.0,0.0
2056,225,77,22,4,8,79.762,0.0,0.0
2057,225,49,15,15,9,79.799,0.0,0.0
2058,225,56,6,2,10,79.951,0.0,0.0
2059,225,63,25,19,11,80.0,0.0,0.0
2060,225,65,15,14,12,80.144,0.0,0.0
2061,225,50,29,17,13,80.157,0.0,0.0
2062,225,14,1,8,14,80.167,0.0,0.0
2063,225,44,27,9,15,80.426,0.0,0.0
2064,225,79,25,18,16,80.42699999999999,0.0,0.0
2065,225,73,29,16,17,80.44,0.0,0.0
2066,225,83,18,20,18,81.491,0.0,0.0
2067,225,69,28,22,19,83.174,0.0,0.0
2068,225,85,28,23,20,83.45400000000001,0.0,0.0
2069,225,58,18,21,21,0.0,0.0,0.0
2070,225,64,27,10,22,0.0,0.0,0.0
2071,226,71,3,5,1,90.346,0.0,0.0
2072,226,30,6,1,2,90.598,0.0,0.0
2073,226,35,3,6,3,90.907,0.0,0.0
2074,226,55,22,3,4,91.038,0.0,0.0
2075,226,77,22,4,5,91.262,0.0,0.0
2076,226,22,17,11,6,91.404,0.0,0.0
2077,226,50,29,17,7,91.615,0.0,0.0
2078,226,57,1,7,8,91.801,0.0,0.0
2079,226,14,1,8,9,92.001,0.0,0.0
2080,226,56,6,2,10,92.05799999999999,0.0,0.0
2081,226,49,15,15,11,92.13,0.0,0.0
2082,226,44,27,9,12,92.17699999999999,0.0,0.0
2083,226,79,25,18,13,92.407,0.0,0.0
2084,226,58,18,21,14,92.50200000000001,0.0,0.0
2085,226,84,17,12,15,92.696,0.0,0.0
2086,226,63,25,19,16,92.90299999999999,0.0,0.0
2087,226,65,15,14,17,93.256,0.0,0.0
2088,226,64,27,10,18,93.424,0.0,0.0
2089,226,83,18,20,19,93.727,0.0,0.0
2090,226,73,29,16,20,93.75200000000001,0.0,0.0
2091,226,69,28,22,21,94.83,0.0,0.0
2092,226,85,28,23,22,95.65100000000001,0.0,0.0
2093,227,71,3,5,1,78.941,0.0,0.0
2094,227,35,3,6,2,79.721,0.0,0.0
2095,227,30,6,1,3,80.149,0.0,0.0
2096,227,55,22,3,4,80.711,0.0,0.0
2097,227,22,17,11,5,80.818,0.0,0.0
2098,227,14,1,8,6,80.888,0.0,0.0
2099,227,56,6,2,7,80.931,0.0,0.0
2100,227,77,22,4,8,81.054,0.0,0.0
2101,227,57,1,7,9,81.078,0.0,0.0
2102,227,49,15,15,10,81.113,0.0,0.0
2103,227,84,17,12,11,81.17699999999999,0.0,0.0
2104,227,65,15,14,12,81.21000000000001,0.0,0.0
2105,227,50,29,17,13,81.367,0.0,0.0
2106,227,63,25,19,14,81.458,0.0,0.0
2107,227,44,27,9,15,81.509,0.0,0.0
2108,227,79,25,18,16,81.812,0.0,0.0
2109,227,64,27,10,17,82.733,0.0,0.0
2110,227,21,18,21,18,82.92099999999999,0.0,0.0
2111,227,83,18,20,19,83.139,0.0,0.0
2112,227,73,29,16,20,83.62,0.0,0.0
2113,228,30,6,1,1,86.89,0.0,0.0
2114,228,71,3,5,2,87.105,0.0,0.0
2115,228,35,3,6,3,87.22,0.0,0.0
2116,228,14,1,8,4,87.688,0.0,0.0
2117,228,55,22,3,5,88.009,0.0,0.0
2118,228,56,6,2,6,88.205,0.0,0.0
2119,228,77,22,4,7,88.336,0.0,0.0
2120,228,63,25,19,8,88.423,0.0,0.0
2121,228,22,17,11,9,88.632,0.0,0.0
2122,228,49,15,15,10,88.785,0.0,0.0
2123,228,57,1,7,11,89.07900000000001,0.0,0.0
2125,228,44,27,9,12,89.47200000000001,0.0,0.0
2126,228,50,29,17,13,89.539,0.0,0.0
2127,228,65,15,14,14,89.541,0.0,0.0
2128,228,79,25,18,15,89.892,0.0,0.0
2129,228,64,27,10,16,89.989,0.0,0.0
2130,228,83,18,20,17,90.471,0.0,0.0
2131,228,21,18,21,18,90.814,0.0,0.0
2132,228,73,29,16,19,91.316,0.0,0.0
2133,228,69,28,22,20,92.037,0.0,0.0
2134,229,30,6,1,1,80.356,0.0,0.0
2135,229,71,3,5,2,80.866,0.0,0.0
2136,229,55,22,3,3,80.918,0.0,0.0
2137,229,77,22,4,4,81.06700000000001,0.0,0.0
2138,229,14,1,8,5,81.46000000000001,0.0,0.0
2139,229,22,17,11,6,81.504,0.0,0.0
2140,229,56,6,2,7,81.542,0.0,0.0
2141,229,57,1,7,8,81.688,0.0,0.0
2142,229,49,15,15,9,81.929,0.0,0.0
2143,229,35,3,6,10,81.963,0.0,0.0
2144,229,63,25,19,11,82.235,0.0,0.0
2145,229,50,29,17,12,82.327,0.0,0.0
2146,229,65,15,14,13,82.346,0.0,0.0
2147,229,44,27,9,14,82.358,0.0,0.0
2148,229,79,25,18,15,82.46000000000001,0.0,0.0
2149,229,84,17,12,16,82.519,0.0,0.0
2150,229,64,27,10,17,82.682,0.0,0.0
2151,229,21,18,21,18,82.684,0.0,0.0
2152,229,83,18,20,19,83.35,0.0,0.0
2153,229,73,29,16,20,84.976,0.0,0.0
2154,229,69,28,22,21,85.059,0.0,0.0
2155,229,85,28,23,22,85.393,0.0,0.0
2156,230,71,3,5,1,80.65,0.0,0.0
2157,230,35,3,6,2,81.084,0.0,0.0
2158,230,30,6,1,3,81.587,0.0,0.0
2159,230,55,22,3,4,82.061,0.0,0.0
2160,230,77,22,4,5,82.125,0.0,0.0
2161,230,56,6,2,6,82.333,0.0,0.0
2162,230,22,17,11,7,82.379,0.0,0.0
2163,230,44,27,9,8,82.685,0.0,0.0
2164,230,65,15,14,9,83.027,0.0,0.0
2165,230,57,1,7,10,83.07,0.0,0.0
2166,230,49,15,15,11,83.195,0.0,0.0
2167,230,63,25,19,12,83.224,0.0,0.0
2168,230,50,29,17,13,83.371,0.0,0.0
2169,230,14,1,8,14,83.416,0.0,0.0
2170,230,84,17,12,15,83.438,0.0,0.0
2171,230,79,25,18,16,84.401,0.0,0.0
2172,230,64,27,10,17,84.468,0.0,0.0
2173,230,83,18,20,18,85.274,0.0,0.0
2174,230,21,18,21,19,85.531,0.0,0.0
2175,230,73,29,16,20,85.621,0.0,0.0
2176,240,71,3,5,1,80.081,0.0,0.0
2177,240,30,22,1,2,80.382,0.0,0.0
2178,240,14,3,6,3,80.422,0.0,0.0
2179,240,65,22,2,4,80.888,0.0,0.0
2180,240,77,6,28,5,80.906,0.0,0.0
2181,240,55,6,27,6,81.041,0.0,0.0
2182,240,57,1,8,7,81.399,0.0,0.0
2183,240,56,17,15,8,81.749,0.0,0.0
2184,240,87,1,7,9,81.779,0.0,0.0
2185,240,44,27,26,10,81.914,0.0,0.0
2186,240,79,25,3,11,82.325,0.0,0.0
2187,240,63,25,4,12,82.416,0.0,0.0
2188,240,81,29,9,13,82.468,0.0,0.0
2189,240,49,15,30,14,82.872,0.0,0.0
2190,240,88,27,25,15,82.971,0.0,0.0
2191,240,22,17,14,16,82.975,0.0,0.0
2192,240,94,18,23,17,84.383,0.0,0.0
2193,240,69,18,24,18,84.443,0.0,0.0
2194,240,91,15,29,19,84.723,0.0,0.0
2195,240,92,30,16,20,85.127,0.0,0.0
2196,240,89,29,10,21,85.225,0.0,0.0
2197,240,85,30,17,22,85.886,0.0,0.0
2198,240,90,28,22,23,86.269,0.0,0.0
2199,240,50,31,12,24,87.32300000000001,0.0,0.0
2200,240,64,28,21,25,87.792,0.0,0.0
2201,240,93,31,11,26,88.106,0.0,0.0
2202,241,14,3,6,1,113.241,0.0,0.0
2203,241,71,3,5,2,114.057,0.0,0.0
2204,241,30,22,1,3,114.27199999999999,0.0,0.0
2205,241,56,17,15,4,114.381,0.0,0.0
2206,241,57,1,8,5,114.529,0.0,0.0
2207,241,55,6,27,6,114.637,0.0,0.0
2208,241,63,25,4,7,114.757,0.0,0.0
2209,241,77,6,28,8,115.27600000000001,0.0,0.0
2210,241,49,15,30,9,115.583,0.0,0.0
2211,241,22,17,14,10,116.114,0.0,0.0
2212,241,65,22,6,11,117.068,0.0,0.0
2213,241,81,29,9,12,117.092,0.0,0.0
2214,241,69,18,24,13,117.167,0.0,0.0
2215,241,50,31,12,14,117.231,0.0,0.0
2216,241,79,25,3,15,117.48400000000001,0.0,0.0
2217,241,94,18,23,16,118.066,0.0,0.0
2218,241,87,1,7,17,118.66,0.0,0.0
2219,241,44,27,26,18,118.824,0.0,0.0
2220,241,88,27,25,19,118.882,0.0,0.0
2221,241,93,31,11,20,119.539,0.0,0.0
2222,241,91,15,29,21,120.751,0.0,0.0
2223,241,85,30,17,22,121.763,0.0,0.0
2224,241,92,30,16,23,124.05,0.0,0.0
2225,241,90,28,22,24,124.481,0.0,0.0
2226,241,64,28,21,25,125.932,0.0,0.0
2227,241,89,29,10,26,127.298,0.0,0.0
2228,242,30,22,1,1,87.274,0.0,0.0
2229,242,77,6,28,2,87.282,0.0,0.0
2230,242,14,3,6,3,87.459,0.0,0.0
2231,242,71,3,5,4,87.512,0.0,0.0
2232,242,55,6,27,5,87.813,0.0,0.0
2233,242,57,1,8,6,88.343,0.0,0.0
2234,242,56,17,15,7,88.51599999999999,0.0,0.0
2235,242,65,22,6,8,89.35,0.0,0.0
2236,242,95,1,7,9,89.517,0.0,0.0
2237,242,22,17,14,10,89.551,0.0,0.0
2238,242,81,29,9,11,89.582,0.0,0.0
2239,242,44,27,26,12,90.76,0.0,0.0
2240,242,63,25,4,13,91.035,0.0,0.0
2241,242,49,15,30,14,91.358,0.0,0.0
2242,242,79,25,3,15,91.63,0.0,0.0
2243,242,88,27,25,16,91.913,0.0,0.0
2244,242,50,31,12,17,92.156,0.0,0.0
2245,242,94,18,23,18,92.445,0.0,0.0
2246,242,89,29,10,19,92.71000000000001,0.0,0.0
2247,242,69,18,24,20,93.071,0.0,0.0
2248,242,91,15,29,21,93.494,0.0,0.0
2249,242,92,30,16,22,93.892,0.0,0.0
2250,242,93,31,11,23,93.965,0.0,0.0
2251,242,85,30,17,24,95.169,0.0,0.0
2252,242,90,28,22,25,96.065,0.0,0.0
2253,242,64,28,21,26,96.624,0.0,0.0
2254,243,30,22,1,1,81.452,0.0,0.0
2255,243,55,6,27,2,82.05199999999999,0.0,0.0
2256,243,77,6,28,3,82.071,0.0,0.0
2257,243,14,3,6,4,82.332,0.0,0.0
2258,243,71,3,5,5,82.349,0.0,0.0
2259,243,56,17,15,6,83.352,0.0,0.0
2260,243,65,22,2,7,83.536,0.0,0.0
2261,243,22,17,14,8,83.705,0.0,0.0
2262,243,57,1,8,9,83.833,0.0,0.0
2263,243,95,1,7,10,83.92699999999999,0.0,0.0
2264,243,84,27,25,11,84.727,0.0,0.0
2265,243,49,15,30,12,84.80199999999999,0.0,0.0
2266,243,63,25,4,13,84.971,0.0,0.0
2267,243,81,29,9,14,85.053,0.0,0.0
2268,243,44,27,26,15,85.20400000000001,0.0,0.0
2269,243,50,31,12,16,85.827,0.0,0.0
2270,243,79,25,3,17,85.946,0.0,0.0
2271,243,89,29,10,18,86.059,0.0,0.0
2272,243,94,18,23,19,86.619,0.0,0.0
2273,243,91,15,29,20,87.007,0.0,0.0
2274,243,69,18,24,21,87.345,0.0,0.0
2275,243,93,31,11,22,87.575,0.0,0.0
2276,243,85,30,17,23,88.094,0.0,0.0
2277,243,92,30,16,24,88.598,0.0,0.0
2278,243,90,28,22,25,88.963,0.0,0.0
2279,243,64,28,21,26,89.53999999999999,0.0,0.0
2280,244,71,3,5,1,81.952,0.0,0.0
2281,244,30,22,1,2,82.742,0.0,0.0
2282,244,14,3,6,3,83.10900000000001,0.0,0.0
2283,244,77,6,28,4,83.22,0.0,0.0
2284,244,55,6,27,5,83.754,0.0,0.0
2285,244,57,1,8,6,83.857,0.0,0.0
2286,244,65,22,2,7,83.885,0.0,0.0
2287,244,84,27,26,8,84.447,0.0,0.0
2288,244,56,17,15,9,84.857,0.0,0.0
2289,244,87,1,7,10,84.93299999999999,0.0,0.0
2290,244,22,17,14,11,85.081,0.0,0.0
2291,244,44,27,26,12,85.125,0.0,0.0
2292,244,81,29,9,13,85.447,0.0,0.0
2293,244,49,15,30,14,85.661,0.0,0.0
2294,244,79,25,3,15,85.80799999999999,0.0,0.0
2295,244,69,18,24,16,85.969,0.0,0.0
2296,244,63,25,4,17,86.473,0.0,0.0
2297,244,94,18,23,18,86.913,0.0,0.0
2298,244,96,15,29,19,87.145,0.0,0.0
2299,244,93,31,11,20,88.337,0.0,0.0
2300,244,92,30,16,21,89.039,0.0,0.0
2301,244,64,28,21,22,89.244,0.0,0.0
2302,244,50,31,12,23,89.39099999999999,0.0,0.0
2303,244,90,28,22,24,89.608,0.0,0.0
2304,244,85,30,17,25,90.149,0.0,0.0
2305,244,89,29,10,26,91.542,0.0,0.0
2306,245,30,22,1,1,87.661,0.0,0.0
2307,245,71,3,5,2,88.039,0.0,0.0
2308,245,14,3,6,3,88.09100000000001,0.0,0.0
2309,245,77,6,28,4,88.189,0.0,0.0
2310,245,55,6,27,5,88.474,0.0,0.0
2311,245,65,22,2,6,88.498,0.0,0.0
2312,245,57,1,8,7,88.91,0.0,0.0
2313,245,56,17,15,8,89.021,0.0,0.0
2314,245,22,17,14,9,89.17099999999999,0.0,0.0
2315,245,87,1,7,10,89.64099999999999,0.0,0.0
2316,245,44,27,26,11,89.809,0.0,0.0
2317,245,49,15,30,12,90.017,0.0,0.0
2318,245,81,29,9,13,90.15899999999999,0.0,0.0
2319,245,84,27,25,14,90.255,0.0,0.0
2320,245,63,25,4,15,90.657,0.0,0.0
2321,245,79,25,3,16,91.382,0.0,0.0
2322,245,94,18,23,17,91.445,0.0,0.0
2323,245,96,15,29,18,91.838,0.0,0.0
2324,245,69,18,24,19,91.85300000000001,0.0,0.0
2325,245,92,30,16,20,92.84100000000001,0.0,0.0
